Track_URI,Track_Name,Album_Name,Artist_Name(s),Release_Date,Duration_ms,Popularity,Explicit,Added_By,Added_At,Genres,Record_Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature
spotify:track:f0lNuj9QOau96QzjeO6eJu,Track 323: Electric,Midnights,Rihanna,6/18/19,299455,96,TRUE,desi_hip_hop_fan,2025-12-28T21:17:15Z,"pop,hip-hop,r&b,electronic",Bad Boy Records,0.522,0.687,4,-4.816,0,0.381,0.12687,0.459,0.798,0.956,160.687,3
spotify:track:0LIefvMF7UcOf5oHBDH8l5,Sukoon 324,Dil Se,"Flipperachi, Himesh Reshammiya, Nucleya",1/26/20,204126,48,TRUE,music_streamer,2020-09-17T23:40:42Z,"bollywood,pop,desi,indie",Sony Music Entertainment India Pvt. Ltd.,0.93,0.596,8,-8.598,0,0.343,0.57459,0.218,0.719,0.239,183.454,4
spotify:track:ylModqb3w9xMQJbhrHWvxp,Raag 325,Kantara,Prabh Deep,6/23/25,334509,50,FALSE,music_fan_india,2024-06-02T06:08:22Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",Divine Music,0.82,0.689,2,-6.702,0,0.273,0.73936,0.423,0.83,0.3,200.497,5
spotify:track:QuHu9D4vkJzK1nGWwn9FIy,Track 326: Golden,Happier Than Ever,Post Malone,2/7/19,73452,82,FALSE,,2025-10-26T08:24:54Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.619,0.213,5,-5.172,1,0.33,0.22421,0,0.878,0.904,181.893,3
spotify:track:mZuoXfwyfsgZmnkMnAT6gX,Track 327: Neon,Happier Than Ever,Lady Gaga,1/7/20,226367,5,TRUE,,2022-12-24T04:44:55Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.682,0.287,1,-14.543,1,0.071,0.38293,0,0.696,0.571,139.838,5
spotify:track:0G1vkiuYYAduVFXBBskEuu,Track 328: Golden,Happier Than Ever,Beyoncé,4/23/23,410913,35,FALSE,world_music_fan,2024-09-24T11:50:55Z,"pop,hip-hop,r&b,electronic",Republic Records,0.438,0.77,9,-11.256,0,0.122,0.61438,0,0.812,0.485,103.167,3
spotify:track:NK2eoNZ9hutmuDGNATQrrG,Track 329: Midnight,Midnights,Lady Gaga,12/1/21,260837,49,FALSE,music_streamer,2021-08-13T15:54:44Z,"pop,hip-hop,r&b,electronic",Republic Records,0.943,0.378,7,-3.315,1,0.288,0.29267,0,0.13,0.861,207.566,5
spotify:track:Tldmi0asfxafpqjSCbkDGf,Raah 330,Dhurandhar,"Arijit Singh, Tanishk Bagchi",2/11/20,152768,100,TRUE,bollywood_lover,2023-12-04T15:29:20Z,"arabic hip hop,khaleeji,desi,desert pop",Universal Music India,0.395,0.979,8,-6.839,1,0.054,0.15475,0,0.325,0.657,131.749,5
spotify:track:1S7OkCnBSnIKlZblj74nzk,Track 331: Electric,Certified Lover Boy,"Lady Gaga, Kendrick Lamar",2/17/16,444200,54,FALSE,producer,2020-11-04T20:19:15Z,"pop,hip-hop,r&b,electronic",Sony Music,0.615,0.315,2,-10.774,1,0.281,0.24452,0,0.32,0.946,92.685,3
spotify:track:bu1J7ESh3L0KaJBkuPKV4S,Sukoon 332,Kabali,"Yung Raj, Prabh Deep, Vishal-Shekhar",5/27/17,317072,90,FALSE,,2021-07-20T18:35:58Z,"rap,desi hip hop,punjabi rap,hindi rap",Muve Music,0.589,0.305,0,-4.44,0,0.054,0.36431,0,0.548,0.256,191.339,4
spotify:track:QS2PwoH5X5XYcb8oyfJXtC,Track 333: Neon,Certified Lover Boy,"Ed Sheeran, Beyoncé",11/21/18,145461,26,TRUE,world_music_fan,2020-04-03T04:41:36Z,"pop,hip-hop,r&b,electronic",Aftermath,0.326,0.941,9,-5.259,0,0.037,0.19884,0,0.057,0.841,195.865,5
spotify:track:jdjjmhQRCCOdLUfgyilhSB,Pyaar 334,Besharam Rang,"Sidhu Moose Wala, Tanishk Bagchi",2/9/23,239798,84,FALSE,bollywood_lover,2022-10-15T06:59:39Z,"ghazal,sufi,classical,devotional,qawwali",YRF Music,0.76,0.371,4,-7.566,1,0.152,0.2084,0,0.455,0.889,179.801,5
spotify:track:51JuiKxbZm09vxXYTa5SJv,Tarang 335,Dhurandhar,"Shankar-Ehsaan-Loy, Shashwat Sachdev",9/27/23,424149,74,FALSE,desi_hip_hop_fan,2020-03-10T03:14:29Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",T-Series,0.289,0.42,6,-2.843,1,0.216,0.38737,0,0.212,0.124,200.642,5
spotify:track:MDIrkMBSfAKzi1G6gt7j2N,Track 336: Neon,Happier Than Ever,Drake,2/1/15,176306,89,FALSE,,2020-05-12T07:03:07Z,"pop,hip-hop,r&b,electronic",Republic Records,0.213,0.491,6,-2.564,1,0.147,0.89304,0,0.371,0.631,174.541,4
spotify:track:YCacdhWhmXTzoBr6EAcagT,Pyaar 337,Bombay,"Shankar-Ehsaan-Loy, Dabboo Malik",2/9/19,294755,13,TRUE,,2020-05-04T23:06:21Z,"bangla pop,bengali hip hop,desi pop,indian indie",Indie Records,0.728,0.571,3,-8.391,1,0.181,0.2465,0,0.332,0.972,180.08,4
spotify:track:mbAv1PBRKEmIu9XWLjY65Z,Raah 338,Bhairava Dweepam,"Sunidhi Chauhan, Prabh Deep, Neha Kakkar",12/22/24,266372,55,TRUE,,2020-11-19T11:37:04Z,"rap,desi hip hop,punjabi rap,hindi rap",Muve Music,0.593,0.865,11,-3.901,0,0.013,0.97982,0.201,0.1,0.969,150.294,3
spotify:track:4cUqoVIYIRRRJtPRtkpLcK,Track 339: Neon,Happier Than Ever,The Weeknd,4/2/22,373489,63,FALSE,bollywood_lover,2025-12-07T15:40:14Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.686,0.359,9,-9.293,0,0.325,0.38222,0.278,0.102,0.917,202.872,3
spotify:track:ktlT7PKK49BaS4kA9ObCFY,Khwab 340,Badrinath Ki Dulhania,"Kaavish, Prabh Deep",1/23/21,149930,13,TRUE,,2024-08-09T01:53:10Z,"ghazal,sufi,classical,devotional,qawwali",Times Music,0.696,0.727,10,-4.558,1,0.038,0.93089,0,0.235,0.716,170.148,5
spotify:track:bYeHyqHjh62GTo88x5HdbH,Sukoon 341,Dhurandhar,"Big Dhamma, A.R. Rahman, Anirudh Ravichander",9/12/19,308673,40,FALSE,producer,2021-01-18T05:53:12Z,"bangla pop,bengali hip hop,desi pop,indian indie",T-Series,0.485,0.268,9,-9.758,0,0.374,0.5109,0.25,0.791,0.64,117.756,5
spotify:track:h4fKgAEIpEPYInSvWCXXPy,Raag 342,Bombay,"Asha Bhosle, Kaam Bhaari, Kaavish",4/14/18,395543,5,FALSE,,2023-03-05T19:24:24Z,"bollywood,hindi hip hop,desi,punjabi pop,hindi pop,punjabi hip hop",Bhushan Kumar,0.61,0.776,9,-9.419,1,0.181,0.31239,0,0.153,0.404,111.75,3
spotify:track:Ha77WqyRocB9yj9GLebZfe,Track 343: Neon,Midnights,"Ed Sheeran, Beyoncé",4/21/24,119216,75,TRUE,,2024-01-05T21:48:38Z,"pop,hip-hop,r&b,electronic",T-Series,0.68,0.331,3,-5.708,0,0.093,0.47511,0,0.342,0.983,57.007,4
spotify:track:4rsihgtblrbJydUE4UVhqH,Dil 344,RRR,"Shashwat Sachdev, Asha Bhosle, Jubin Nautiyal",6/12/23,346586,80,TRUE,music_streamer,2020-01-12T12:29:53Z,"indie pop,desi indie,alternative,experimental",Desi Beats,0.613,0.278,1,-9.243,1,0.207,0.99528,0.394,0.623,0.927,150.254,4
spotify:track:uK8XdhiLl0W9p53chDAToK,Sukoon 345,Dil Se,"Dabboo Malik, Asha Bhosle, Big Dhamma",6/11/23,464379,71,FALSE,bollywood_lover,2022-04-28T13:20:15Z,"arabic hip hop,khaleeji,desi,desert pop",Muve Music,0.508,0.767,2,-13.7,1,0.131,0.59949,0,0.049,0.635,154.212,4
spotify:track:xx1WTIAEdWqaXtAwUv3JWt,Track 346: Electric,Happier Than Ever,"Eminem, Ed Sheeran",7/30/18,175727,24,TRUE,,2024-10-07T04:15:54Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.787,0.406,6,-3.613,0,0.342,0.18433,0.209,0.054,0.457,103.44,5
spotify:track:ks7XA2RDyVMygkRgx8F7HG,Raah 347,Vikram,Yo Yo Honey Singh,5/10/19,91440,0,TRUE,bollywood_lover,2021-03-19T15:37:33Z,"bollywood,pop,desi,indie",Muve Music,0.936,0.585,7,-2.109,0,0.078,0.07913,0.289,0.444,0.807,52.179,4
spotify:track:gkmpT2vART1HCvYk86khPR,Pyaar 348,Chaleya,"R.D. Burman, Himesh Reshammiya, Pritam",8/10/17,323959,41,FALSE,,2024-01-22T08:03:02Z,"rap,desi hip hop,punjabi rap,hindi rap",Muve Music,0.707,0.543,4,-6.513,1,0.261,0.33854,0,0.846,0.169,72.391,3
spotify:track:VpsNUEb1IxkeDSOd0Lxpcu,Pyaar 349,Besharam Rang,"Big Dhamma, Arijit Singh, Prabh Deep",2/15/22,161901,4,FALSE,audiophile,2022-07-29T10:46:34Z,"ghazal,sufi,classical,devotional,qawwali",Desi Beats,0.577,0.316,9,-3.381,1,0.339,0.8811,0,0.515,0.744,113.414,4
spotify:track:qAZnHweLnRIaQUXPoKjCFO,Sukoon 350,Kabali,"Raftaar, Nora Fatehi, Flipperachi, Stebin Ben",10/20/24,342521,94,FALSE,music_streamer,2024-10-09T18:33:32Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Times Music,0.782,0.908,11,-7.215,1,0.397,0.3145,0,0.838,0.194,184.359,5
spotify:track:q4ZOKkoJg89OEyY6J8GFdJ,Tarang 351,Jigarthanda,"Vishal-Shekhar, Raftaar",5/13/25,171196,21,TRUE,desi_hip_hop_fan,2021-05-11T01:52:07Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Indie Records,0.211,0.384,0,-14.788,1,0.185,0.3794,0,0.508,0.668,157.436,5
spotify:track:xXr4oI5ONfFcDAU1Nmt1KZ,Track 352: Electric,Midnights,"SZA, Dua Lipa",11/11/23,111200,4,TRUE,world_music_fan,2022-03-24T23:49:01Z,"pop,hip-hop,r&b,electronic",Republic Records,0.543,0.801,2,-14.954,1,0.377,0.9525,0.294,0.834,0.398,194.47,3
spotify:track:1RR369aBuyY4qMcMwImAmI,Tarang 353,Dhurandhar,"Mohammed Rafi, Flipperachi, Sunidhi Chauhan",3/28/19,340124,92,FALSE,playlist_curator,2021-10-14T12:38:29Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",T-Series,0.789,0.622,8,-9.365,0,0.189,0.99501,0.33,0.782,0.165,54.902,5
spotify:track:Kh6i2Vw0NJZla8Ia63wieC,Tarang 354,Mastizaade,"Yung Raj, Raftaar, Nora Fatehi",10/6/18,327647,40,TRUE,,2025-03-01T15:29:18Z,"bangla pop,bengali hip hop,desi pop,indian indie",Mudi Music,0.73,0.737,2,-8.652,1,0.241,0.78406,0,0.28,0.648,144.755,3
spotify:track:BY24qTqiZvsEZtWh0i0wZS,Raag 355,Thuppaki Munai,Pritam,3/15/15,444993,6,TRUE,bollywood_lover,2024-06-23T07:59:45Z,"ghazal,sufi,classical,devotional,qawwali",YRF Music,0.874,0.528,0,-9.028,0,0.331,0.27845,0,0.503,0.928,147.764,5
spotify:track:qCf9e6H5VaeW6NUdhxalCY,Track 356: Midnight,Midnights,"The Weeknd, Lady Gaga",2/26/24,404424,11,FALSE,,2022-01-31T13:05:47Z,"pop,hip-hop,r&b,electronic",Aftermath,0.86,0.795,3,-2.689,1,0.021,0.56951,0,0.462,0.829,144.984,5
spotify:track:RoOXGzIn1vKrDhZfMS58mt,Sukoon 357,Padmaavat,"Himesh Reshammiya, Sidhu Moose Wala",1/14/21,103328,27,TRUE,music_streamer,2020-05-25T08:21:02Z,"ghazal,sufi,classical,devotional,qawwali",Divine Music,0.315,0.82,10,-7.06,0,0.274,0.06872,0,0.971,0.805,166.54,4
spotify:track:8AUBKnSpsHmskXx848s4Hu,Dil 358,Thuppaki Munai,Jubin Nautiyal,8/6/15,293578,56,FALSE,playlist_curator,2020-07-24T12:23:28Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Eros Entertainment,0.665,0.482,5,-2.508,0,0.082,0.18277,0,0.541,0.4,172.506,3
spotify:track:6f9bus6QdRkbSwoY5Rfkaf,Pyaar 359,Roja,"Neha Kakkar, Badshah, Shashwat Sachdev",7/7/16,155546,56,FALSE,producer,2024-01-03T01:00:10Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Saregama India Ltd,0.845,0.808,11,-3.053,0,0.128,0.33726,0,0.907,0.412,177.672,5
spotify:track:gBliKdvUPN4PZc8rQnsSm3,Dil 360,Party All Night,"Big Dhamma, Jubin Nautiyal",4/30/16,61575,35,FALSE,dj_mixer,2021-05-31T01:56:13Z,"bangla pop,bengali hip hop,desi pop,indian indie",Times Music,0.521,0.605,11,-2.36,1,0.026,0.54276,0,0.955,0.991,103.89,5
spotify:track:Jjwed7JJNyA4ZdHSDcRoDq,Khwab 361,Jab Tak Hai Jaan,Stebin Ben,8/18/22,125696,91,TRUE,discover_weekly,2022-03-04T18:54:18Z,"rap,desi hip hop,punjabi rap,hindi rap",Divine Music,0.43,0.759,5,-3.795,0,0.001,0.49078,0,0.334,0.107,75.709,4
spotify:track:3lgHldl6RjWt1eTbc3APwa,Track 362: Golden,Midnights,Justin Bieber,7/28/23,343647,71,FALSE,,2025-09-21T08:15:00Z,"pop,hip-hop,r&b,electronic",Young Money,0.314,0.922,1,-10.008,1,0.088,0.13608,0.464,0.896,0.401,206.044,4
spotify:track:c7oP2X2iwGeCCbKaBfvkSI,Tarang 363,Dhurandhar,"Big Dhamma, Shreya Ghoshal, Shankar-Ehsaan-Loy",1/11/17,159114,55,TRUE,audiophile,2021-02-09T20:50:38Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Bhushan Kumar,0.744,0.337,5,-3.21,0,0.209,0.90986,0.361,0.566,0.49,173.648,5
spotify:track:QDRfIcd9voHYLnHx6FK3Xr,Raag 364,Kantara,"Alka Yagnik, Jubin Nautiyal, Sidhu Moose Wala",10/13/25,223049,6,TRUE,dj_mixer,2025-10-05T04:10:46Z,"ghazal,sufi,classical,devotional,qawwali",Mudi Music,0.765,0.33,0,-12.691,0,0.246,0.53665,0,0.135,0.951,59.466,3
spotify:track:87JSRPTThN8rSj0iBw5Rgx,Pyaar 365,Kantara,"Sunidhi Chauhan, Tanishk Bagchi",3/5/17,81720,99,TRUE,,2025-08-23T02:26:21Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Mudi Music,0.865,0.526,6,-12.438,0,0.138,0.79305,0.115,0.457,0.42,194.495,3
spotify:track:fQY8es1c6K7n6bp7HrMyjf,Dil 366,RRR,Ilaiyaraaja,9/27/24,166443,15,FALSE,music_blogger,2025-06-17T00:32:03Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Outlaw Productions,0.475,0.646,5,-2.405,1,0.337,0.90741,0,0.383,0.73,198.778,3
spotify:track:BA8QLlnzaOxCiki2hsjnzi,Sukoon 367,Dil Se,"Alka Yagnik, Kaavish",4/17/24,447367,43,FALSE,music_fan_india,2022-12-27T21:09:06Z,"ghazal,sufi,classical,devotional,qawwali",Times Music,0.709,0.88,10,-3.478,0,0.214,0.49299,0,0.74,0.937,73.603,3
spotify:track:mvoi7968lwdGnqmYYoeZ0G,Track 368: Neon,Certified Lover Boy,Kendrick Lamar,7/20/19,74674,47,FALSE,,2024-02-23T14:49:46Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.493,0.752,10,-11.509,1,0.318,0.40138,0.356,0.722,0.948,196.59,4
spotify:track:y5KF7dmrevwH4J564sfvVK,Track 369: Neon,Happier Than Ever,"Bad Bunny, Dua Lipa",8/16/18,472366,47,FALSE,playlist_curator,2024-06-14T09:54:28Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.336,0.883,3,-14.824,1,0.055,0.36794,0,0.266,0.446,199.3,4
spotify:track:2nYCzOCg44bOTEGwk5eTB4,Pyaar 370,Jigarthanda,"Himesh Reshammiya, Sachin-Jigar, Dabboo Malik",3/31/21,207246,40,TRUE,music_streamer,2022-05-06T11:52:42Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,devotional",Muve Music,0.41,0.917,6,-3.441,1,0.104,0.84414,0.325,0.049,0.547,152.851,3
spotify:track:nBCJyulDg4OcVRYY5d5wOO,Track 371: Golden,Certified Lover Boy,SZA,7/6/15,79066,3,TRUE,desi_hip_hop_fan,2025-06-04T21:11:46Z,"pop,hip-hop,r&b,electronic",Young Money,0.296,0.447,5,-8.98,0,0.048,0.02647,0,0.769,0.296,113.679,5
spotify:track:RGy4bNJNEphxMZ1Q4jjQYo,Tarang 372,Bhairava Dweepam,"Pritam, Raftaar",11/27/21,159669,66,TRUE,music_streamer,2020-01-06T09:23:54Z,"bollywood,indian indie,desi pop,malayalam hip hop,desi hip hop,ghazal,marathi pop,bangla pop,hindi pop",Universal Music India,0.555,0.755,3,-4.836,0,0.052,0.42323,0.044,0.972,0.523,64.662,3
spotify:track:VYZmcahyv0ZI3II7R7EXN5,Sur 373,Kabali,"Raftaar, Nucleya",7/19/23,197436,68,FALSE,bollywood_lover,2024-07-06T15:12:20Z,"malayalam pop,malayalam hip hop,desi pop,indian indie",Bhushan Kumar,0.532,0.41,2,-12.272,0,0.393,0.98247,0,0.92,0.558,151.558,5
spotify:track:9NlTvdl39uxdyZNS1p1hdy,Raah 374,Gully Boy,Stebin Ben,11/23/23,317832,35,TRUE,discover_weekly,2022-08-25T00:31:42Z,"bollywood,pop,desi,indie",Indie Records,0.436,0.885,4,-4.962,1,0.059,0.88848,0.036,0.175,0.695,131.395,4
spotify:track:XctJX6OwASeJ4vAb5fSKnt,Pyaar 375,Besharam Rang,Kaam Bhaari,2/19/21,320388,45,TRUE,playlist_curator,2020-09-03T15:51:00Z,"telugu pop,tollywood,telugu hip hop,desi pop",Muve Music,0.808,0.215,2,-9.35,0,0.267,0.07112,0.433,0.096,0.756,64.369,4
spotify:track:OzJGnkEEeLViOPb7R7HDHv,Tarang 376,RRR,Dabboo Malik,6/5/24,394182,26,FALSE,music_blogger,2022-04-11T03:38:05Z,"remixes,edm,desi house,electronic",Muve Music,0.672,0.506,4,-12.551,1,0.073,0.12469,0,0.586,0.417,53.763,4
spotify:track:di8CsHVEsBBt6Am3A9pubp,Sukoon 377,Mastizaade,"Sunidhi Chauhan, Arijit Singh",7/13/18,426493,28,FALSE,radio_listener,2022-03-26T01:37:47Z,"bollywood,pop,desi,indie",YRF Music,0.49,0.418,6,-6.986,1,0.177,0.10991,0.317,0.137,0.726,85.638,3
spotify:track:jzms90M4MIJuy5zAsuq35U,Pyaar 378,Kabali,"Yung Raj, Yo Yo Honey Singh",6/13/18,431739,32,TRUE,,2023-06-04T19:07:25Z,"telugu pop,tollywood,telugu hip hop,desi pop",Zee Music,0.627,0.683,3,-5.211,0,0.334,0.94475,0.129,0.285,0.617,93.142,4
spotify:track:SSnJYN2K5gj79VBdk1VDs0,Tarang 379,Party All Night,"Pritam, A.R. Rahman, Vishal-Shekhar",11/25/18,161038,36,FALSE,,2024-02-26T10:30:51Z,"ghazal,sufi,classical,devotional,qawwali",Zee Music,0.639,0.887,2,-14.515,0,0.017,0.27814,0.216,0.382,0.158,165.766,3
spotify:track:hTC11GKlKM07IAX5L6qwsq,Pyaar 380,Kantara,A.R. Rahman,9/2/18,267905,49,TRUE,,2020-12-12T02:14:59Z,"indie pop,desi indie,alternative,experimental",Zee Music,0.607,0.497,3,-11.144,0,0.076,0.4074,0,0.033,0.324,99.604,4
spotify:track:FQXyYZcX9OS3JrU7jXfPE3,Sur 381,Yo Yo Honey Singh Is Back,"Tanishk Bagchi, Shashwat Sachdev",9/21/15,304221,33,TRUE,audiophile,2020-06-02T09:13:53Z,"punjabi pop,punjabi hip hop,desi hip hop,bhangra",Universal Music India,0.439,0.324,8,-4.679,1,0.379,0.16337,0.408,0.422,0.405,121.753,4
spotify:track:abuJgmabmzBTh3WwYBAWLv,Track 382: Midnight,Midnights,Bad Bunny,2/16/24,225249,31,TRUE,world_music_fan,2021-12-11T08:41:23Z,"pop,hip-hop,r&b,electronic",Columbia Records,0.358,0.263,2,-3.167,1,0.326,0.17063,0.015,0.717,0.956,71.09,3
spotify:track:Xs2dYS4q2CWg4NQtqgWL15,Raah 383,Dhurandhar,"Raftaar, Nora Fatehi, Badshah",7/24/15,262541,46,TRUE,discover_weekly,2026-01-07T14:09:50Z,"bangla pop,bengali hip hop,desi pop,indian indie",Desi Beats,0.708,0.703,5,-8.425,0,0.072,0.31666,0.02,0.385,0.782,95.08,4
spotify:track:Xgf8hCFovQz4MP33CdZscN,Track 384: Midnight,Happier Than Ever,Bad Bunny,7/12/17,373662,19,FALSE,bollywood_lover,2021-02-28T18:39:39Z,"pop,hip-hop,r&b,electronic",Sony Music,0.389,0.484,9,-10.862,0,0.198,0.17266,0.071,0.945,0.774,89.964,5
spotify:track:xxtYKO0lmTQYmrs2Zs0EL5,Raah 385,Jab Tak Hai Jaan,Badshah,2/18/15,202062,59,TRUE,,2021-11-11T00:55:23Z,"indie pop,desi indie,alternative,experimental",Times Music,0.66,0.502,8,-6.103,0,0.245,0.87496,0.095,0.497,0.662,194.604,4
spotify:track:DXjwjz2vfYiOJ5jre57Vnj,Raah 386,Chennai Express,"Tanishk Bagchi, Pritam, Shreya Ghoshal",7/25/18,225572,96,FALSE,dj_mixer,2022-08-10T13:15:29Z,"hindi pop,bollywood,indie pop,desi pop",Times Music,0.701,0.85,10,-9.688,1,0.266,0.95396,0.021,0.076,0.697,149.76,3
spotify:track:cJ0n1dNkj6keUF4gxjAzEy,Khwab 387,Bhairava Dweepam,"Jubin Nautiyal, Shashwat Sachdev, Sachin-Jigar",1/8/25,64422,13,TRUE,music_fan_india,2025-12-14T10:16:35Z,"remixes,edm,desi house,electronic",Saregama India Ltd,0.603,0.512,4,-5.249,0,0.017,0.38827,0.285,0.442,0.572,89.128,4
spotify:track:islLSBielsdrLGXgT64J11,Pyaar 388,3 Idiots,"Mohammed Rafi, Asha Bhosle, Arijit Singh",1/4/16,306970,78,FALSE,radio_listener,2021-09-20T13:37:39Z,"remixes,edm,desi house,electronic",Times Music,0.646,0.69,9,-6.021,0,0.261,0.51369,0,0.057,0.888,117.56,3
spotify:track:UHly2aNulpGoS5IkzYkWVd,Track 389: Electric,Midnights,SZA,1/22/20,268723,68,FALSE,world_music_fan,2021-11-02T14:48:27Z,"pop,hip-hop,r&b,electronic",Republic Records,0.9,0.886,2,-4.03,0,0.353,0.5016,0,0.214,0.535,194.021,3
spotify:track:7g8lPXmnLgHF8vlTTdDRV6,Khwab 390,3 Idiots,"Anirudh Ravichander, Asha Bhosle, Shankar-Ehsaan-Loy",3/23/15,272892,61,FALSE,playlist_curator,2024-04-28T03:41:02Z,"bangla pop,bengali hip hop,desi pop,indian indie",Saregama India Ltd,0.517,0.703,5,-4.268,0,0.003,0.89885,0,0.856,0.832,89.578,3
spotify:track:z0NHsOlP9Yjyw7yxk1Jfum,Pyaar 391,Soul of Doctor,"Big Dhamma, R.D. Burman",12/1/21,325934,75,TRUE,music_blogger,2023-11-07T10:14:38Z,"bangla pop,bengali hip hop,desi pop,indian indie",Mudi Music,0.405,0.548,10,-14.883,1,0.295,0.88659,0,0.445,0.665,72.835,5
spotify:track:aWCQEIQ0rr7lLFszp0GNmT,Sur 392,Mastizaade,"Neha Kakkar, Raftaar, Nora Fatehi, Big Dhamma",1/6/21,339559,13,FALSE,,2023-04-14T18:34:01Z,"ghazal,sufi,classical,devotional,qawwali",Muve Music,0.399,0.453,9,-12.833,1,0.35,0.32667,0,0.164,0.226,123.389,4
spotify:track:Va2JlPcDPHoKDZUgv9oj7W,Sukoon 393,Bombay,"Kaavish, Badshah, Shankar-Ehsaan-Loy",4/6/25,66671,6,TRUE,bollywood_lover,2022-05-21T01:43:22Z,"arabic hip hop,khaleeji,desi,desert pop",Indie Records,0.74,0.808,6,-13.676,1,0.258,0.01729,0.484,0.387,0.187,91.769,5
spotify:track:OGk2XbNmxQcqs6pL6yrvA3,Sur 394,Dilwale,"Arijit Singh, Flipperachi",6/30/19,256201,21,FALSE,music_fan_india,2020-06-07T12:09:50Z,"ghazal,sufi,classical,devotional,qawwali",T-Series,0.784,0.293,5,-7.053,1,0.349,0.13693,0,0.184,0.87,69.981,3
spotify:track:3srWxnBk0YHtEfiuvgR1Ka,Sukoon 395,Dilwale,Arijit Singh,10/17/17,266772,16,TRUE,dj_mixer,2021-01-09T02:59:45Z,"rap,desi hip hop,punjabi rap,hindi rap",T-Series,0.784,0.389,10,-13.139,1,0.198,0.4256,0,0.617,0.6,163.978,4
spotify:track:i1ghFEMBd4GNwLqCqownVs,Raah 396,Mastizaade,Shankar-Ehsaan-Loy,10/19/24,337308,93,FALSE,music_streamer,2021-04-04T14:07:22Z,"bollywood,pop,desi,indie",Times Music,0.635,0.762,9,-9.027,1,0.116,0.9013,0.102,0.231,0.559,54.846,3
spotify:track:ZGLl6FF3YIvkHmrIlQthQz,Pyaar 397,Dhurandhar,R.D. Burman,4/29/24,406498,27,FALSE,world_music_fan,2022-07-16T15:51:51Z,"indie pop,desi indie,alternative,experimental",Divine Music,0.788,0.24,8,-7.661,0,0.142,0.68556,0.094,0.869,0.547,167.635,4
spotify:track:nyKJ3NA8vLJWQgHIDJGo5R,Track 398: Electric,Happier Than Ever,Ed Sheeran,11/1/16,109912,90,TRUE,world_music_fan,2024-08-04T21:33:18Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.878,0.336,4,-9.932,1,0.248,0.93916,0.42,0.583,0.494,139.766,4
spotify:track:6T0diBKTL30ZYsHN4CfauJ,Track 399: Golden,Certified Lover Boy,"Post Malone, Kendrick Lamar",5/10/18,197726,42,TRUE,desi_hip_hop_fan,2022-12-25T06:27:31Z,"pop,hip-hop,r&b,electronic",Atlantic Records,0.77,0.328,6,-2.233,0,0.033,0.72612,0,0.528,0.408,119.507,5
spotify:track:4J3bXO10J0ZBJwj15KnWfZ,Pyaar 400,Party All Night,Dabboo Malik,7/6/18,450339,64,TRUE,,2025-03-18T23:00:49Z,"bangla pop,bengali hip hop,desi pop,indian indie",Indie Records,0.827,0.455,2,-6.247,0,0.298,0.12154,0,0.01,0.963,135.222,5
spotify:track:AJQuHgFhrdinCy45XGmUiB,Track 401: Electric,Happier Than Ever,"Drake, Kendrick Lamar",6/7/17,421867,44,FALSE,,2022-10-01T06:22:15Z,"pop,hip-hop,r&b,electronic",Bad Boy Records,0.799,0.248,0,-6.854,1,0.39,0.97657,0.421,0.09,0.67,96.704,5
spotify:track:gryQciFoEC1HAVxa4sGxpe,Raah 402,Mastizaade,"Jubin Nautiyal, Mohammed Rafi, Dabboo Malik",11/26/22,418066,52,TRUE,bollywood_lover,2020-05-23T03:39:44Z,"bangla pop,bengali hip hop,desi pop,indian indie",Bhushan Kumar,0.546,0.959,10,-3.409,1,0.214,0.81814,0.46,0.828,0.139,109.729,3
